gene_accession_id,MGI:2682952
gene_symbol,Prdm10
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_002_001
pvalue,0.9906427
parameter_name,HR
analysis_id,1y0o5774fc79zu0
