gene_accession_id,MGI:1341881
gene_symbol,Syngr3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_022
pvalue,0.9630345
parameter_name,Vocalisation
analysis_id,2bd5o9fi21i1043
