gene_accession_id,MGI:1929492
gene_symbol,Atl2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_015
pvalue,0.06067755
parameter_name,Alkaline phosphatase
analysis_id,679zn13a3a4m70j
