gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,ESLIM_008_001_008
pvalue,0.7605179
parameter_name,Locomotor activity
analysis_id,i7266aa3a925p6p
