gene_accession_id,MGI:96412
gene_symbol,Ide
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_021_001
pvalue,0.2613695
parameter_name,Lipase
analysis_id,887279rl3gl7hip
