gene_accession_id,MGI:1917212
gene_symbol,Mettl18
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_008_001
pvalue,0.02600696
parameter_name,Lean/Body weight
analysis_id,5f9da1416xv43ez
