gene_accession_id,MGI:1931028
gene_symbol,Recql4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_LDT_004_001
pvalue,0.8916791
parameter_name,Dark side time spent
analysis_id,3989594o9g7fh71
