gene_accession_id,MGI:1891427
gene_symbol,Fgf23
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_010
pvalue,0.5646352
parameter_name,PP4 + pulse startle magnitude
analysis_id,l1j13e5zyg8z3wl
