gene_accession_id,MGI:107794
gene_symbol,Zfp69
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_008_001
pvalue,0.428761
parameter_name,Total bilirubin
analysis_id,y3j6o585ehj9nqz
