gene_accession_id,MGI:1341881
gene_symbol,Syngr3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GRS_011_001
pvalue,0.1277965
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
analysis_id,v019e0lr9w1574t
