gene_accession_id,MGI:1353657
gene_symbol,Fgd3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_009_001
pvalue,1.46947
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,e3q6bbx4ioe1c65
