gene_accession_id,MGI:1859214
gene_symbol,Pmm2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_HEM_004_001
pvalue,0.2758221
parameter_name,Hematocrit
analysis_id,zigg628zv3a09mp
