Gene_accession_id,MGI:2443664
gene_symbol,Rreb1
Mouse_strain,C57BL
Mouse_life_stage,Early adult
parameter_id,IMPC_HWT_008_001
Pvalue,0.08958543
Parameter_name,Heart weight
Analysis_id,21x03y3w1z5k40l
