gene_accession_id,MGI:1923896
gene_symbol,Wdr38
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_010_001
pvalue,0.6383816
parameter_name,24kHz-evoked ABR Threshold
analysis_id,d20o4kyld9cc7bf
