gene_accession_id,MGI:1915814
gene_symbol,Nufip2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_010
pvalue,0.5640012
parameter_name,PP4 + pulse startle magnitude
analysis_id,ab2tbg411nwpp65
