gene_accession_id,MGI:97312
gene_symbol,Nfkb1
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_011_001
pvalue,0.1171801
parameter_name,Initial response to glucose challenge
analysis_id,17rrv30w8nvu8ai
