gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_ACS_006_001
pvalue,0.925176
parameter_name,Response amplitude - S
analysis_id,f3l602szg574e7o
