gene_accession_id,MGI:2675296
gene_symbol,Crebzf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_014_001
pvalue,0.8860217
parameter_name,Center distance travelled
analysis_id,08f9yrxzfd3383y
