gene_accession_id,MGI:2385295
gene_symbol,Sez6l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_705
pvalue,0.1518166
parameter_name,Global prepulse inhibition
analysis_id,4kmt6pak56e3d17
