gene_accession_id,MGI:1917212
gene_symbol,Mettl18
mouse_strain,C57BL
mouse_life_stage,early adult
parameter_id,IMPC_HEM_001_001
pvalue,0.600983
parameter_name,White blood cell count
analysis_id,dm2hkulwvs18v80
