gene_accession_id,MGI:1928271
gene_symbol,Malrd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_022
pvalue,0.7862849
parameter_name,Vocalisation
analysis_id,x196n5rqy9960p9
