gene_accession_id,MGI:1915814
gene_symbol,Nufip2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,ESLIM_011_001_704
pvalue,0.5412243
parameter_name,Prepulse inhibition - PP4
analysis_id,04d5k51157d7ey5
