gene_accession_id,MGI:1915956
gene_symbol,Rgp1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_CSD_062_001
pvalue,1.072312
parameter_name,Skin texture - whole body
analysis_id,1p4j3y8agdt0oix
