gene_accession_id,MGI:2147679
gene_symbol,Patl1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_062_001
pvalue,1.327366
parameter_name,Abdominal wall
analysis_id,3g9h6g2x7a4281u
