gene_accession_id,MGI:1923356
gene_symbol,Kdm3b
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,M-G-P_026_001_012
pvalue,0.2602114
parameter_name,Incisor
analysis_id,w77z3s48j59678i
