gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_025_001_017
pvalue,0.6116561
parameter_name,Total cholesterol
analysis_id,u38yp9o229nl85t
