gene_accession_id,MGI:1917212
gene_symbol,Mettl18
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_065_001
pvalue,0.5935001
parameter_name,Limb morphology
analysis_id,40i9uv3ohyepg51
