gene_accession_id,MGI:1859214
gene_symbol,Pmm2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_007_001
pvalue,0.7079195
parameter_name,Coat - color - abdomen
analysis_id,04r37q797n7me3c
