gene_accession_id,MGI:1341881
gene_symbol,Syngr3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_025_001
pvalue,0.5669571
parameter_name,Retinal Blood Vessels Structure
analysis_id,198v1c1al01iu24
