gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,M-G-P_025_001_023
pvalue,0.9725905
parameter_name,HDL-cholesterol
analysis_id,9568p481nd9ypt7
