gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_011_001
pvalue,0.7914602
parameter_name,Blood Vessel Morphology
analysis_id,yo0uz5779p1532b
