gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_GEL_063_001
pvalue,0.7151904
parameter_name,Delayed embryonic development
analysis_id,75wm6g91a1jwpck
