gene_accession_id,MGI:1931028
gene_symbol,Recql4
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,jax_ldt_001_001
pvalue,0.6742799
parameter_name,Side changes
analysis_id,phvb54y9c51657g
