gene_accession_id,MGI:2147679
gene_symbol,Patl1
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,ESLIM_011_001_007
pvalue,0.287268
parameter_name,PP1 + pulse startle magnitude
analysis_id,337ki45sg862o87
