gene_accession_id,MGI:2675296
gene_symbol,Crebzf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_020_001
pvalue,0.9102595
parameter_name,Distance travelled - total
analysis_id,y85fn4l1m0q6xhn
