gene_accession_id,MGI:103556
gene_symbol,Cxcl12
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_EYE_003_001
pvalue,0.9039938
parameter_name,Eye Hemorrhage or Blood Presence
analysis_id,kl02p5ensig213i
