gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,M-G-P_014_001_006
pvalue,1.252035
parameter_name,cornea
analysis_id,642yz1m8k95808u
