gene_accession_id,MGI:107566
gene_symbol,Kifap3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_015_001
pvalue,0.7057229
parameter_name,Total cholesterol
analysis_id,i56124vjxrjx359
