gene_accession_id,MGI:2142651
gene_symbol,Prmt9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_026_001_006
pvalue,0.4698925
parameter_name,Skin condition
analysis_id,9n6x6j3e9xb83k0
