gene_accession_id,MGI:2685084
gene_symbol,C2cd4c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_010_001
pvalue,0.889129
parameter_name,Bone Area
analysis_id,sg3lq3178532daa
