gene_accession_id,MGI:1195272
gene_symbol,Eda
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_008_001
pvalue,0.8743793
parameter_name,18kHz-evoked ABR Threshold
analysis_id,c98x95909t0440q
