gene_accession_id,MGI:2448562
gene_symbol,Adnp2
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_XRY_017_001
pvalue,0.6904922
parameter_name,Number of caudal vertebrae
analysis_id,l720lq59c5pg9hd
