Gene_accession_id,MGI:1858419
gene_symbol,Bysl
Mouse_strain,C57BL
mouse_life_stage,Early adult
Parameter_id,ESLIM_011_001_010
pvalue,0.1032882
Parameter_name,PP4 + pulse startle magnitude
analysis_id,ky43c83o00qj56t
