gene_accession_id,MGI:2444156
gene_symbol,Rccd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_051_001
pvalue,0.2333101
parameter_name,Hindlimb nail - number
analysis_id,u6w789h707698yq
