gene_accession_id,MGI:1858419
gene_symbol,Bysl
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_030_001
pvalue,0.7825976
parameter_name,Tremor
analysis_id,u6e5a609iweq848
