gene_accession_id,MGI:2675296
gene_symbol,Crebzf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_011_001
pvalue,0.4785756
parameter_name,Initial response to glucose challenge
analysis_id,61g67n53vd87737
