gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_GEL_060_001
pvalue,0.8388247
parameter_name,Neural tube morphology
analysis_id,23vnw4gh6lluv88
