gene_accession_id,MGI:1861457
gene_symbol,Dynll1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_702
pvalue,0.1744326
parameter_name,Prepulse inhibition - PP2
analysis_id,814ey6g7526v490
