gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_ACS_035_001
pvalue,0.3469932
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,e8lnzf58q2ooz0s
