gene_accession_id,MGI:1919618
gene_symbol,Borcs8
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_GEP_017_001
pvalue,0.6126686
parameter_name,Facial Morphology
analysis_id,1wh61l6b831ce3l
