gene_accession_id,MGI:2159324
gene_symbol,Cln6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_019_001
pvalue,0.9824175
parameter_name,Mean platelet volume
analysis_id,n35srjp01n230mn
