gene_accession_id,MGI:1341881
gene_symbol,Syngr3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,M-G-P_016_001_006
pvalue,0.1713536
parameter_name,Mean-corpuscular-haemoglobin
analysis_id,wlk30171w1545hd
