gene_accession_id,MGI:96546
gene_symbol,Il1r2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_005_001
pvalue,0.8172808
parameter_name,Fractional Shortening
analysis_id,87f04rf8rb75y79
