gene_accession_id,MGI:105089
gene_symbol,Hsd17b4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_025_001_023
pvalue,0.09901577
parameter_name,HDL-cholesterol
analysis_id,0443u1d2e5x9x53
