gene_accession_id,MGI:2140300
gene_symbol,Myorg
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_063_001
pvalue,0.8953768
parameter_name,Delayed embryonic development
analysis_id,980gykxr6wi4rm0
