gene_accession_id,MGI:1859638
gene_symbol,Pqbp1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_GEP_011_002
pvalue,0.549737
parameter_name,Hemorrhage
analysis_id,970rr0wa7i314ys
