gene_accession_id,MGI:1922422
gene_symbol,Ccdc146
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_009_001
pvalue,0.5039995
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,r9ls83641220i1t
