gene_accession_id,MGI:2142651
gene_symbol,Prmt9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_022_001
pvalue,0.7339987
parameter_name,Embryo Size
analysis_id,3i33p3220rlo7f4
