gene_accession_id,MGI:107247
gene_symbol,Adam7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_017_001
pvalue,0.3534335
parameter_name,Number of caudal vertebrae
analysis_id,e90pd9er28c294h
