gene_accession_id,MGI:1923356
gene_symbol,Kdm3b
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_EYE_059_001
pvalue,0.1407875
parameter_name,Mean right eye lens density
analysis_id,90zrbg7tvl2j98e
