gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,M-G-P_004_001_001
pvalue,0.8569459
parameter_name,Body Weight
analysis_id,efhnzwhqx5pg2wa
