gene_accession_id,MGI:107566
gene_symbol,Kifap3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_012_001
pvalue,0.6902608
parameter_name,Periphery permanence time
analysis_id,25a71di4mt2tq1r
