gene_accession_id,MGI:2147134
gene_symbol,Fbxo11
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_702
pvalue,0.9875461
parameter_name,Prepulse inhibition - PP2
analysis_id,r59r83d23ywxk9j
