gene_accession_id,MGI:107247
gene_symbol,Adam7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_008_001
pvalue,0.5254058
parameter_name,18kHz-evoked ABR Threshold
analysis_id,a8flpr9q6zd010b
